 written on  2Nov2020 at 22:09:41 
           9
         597
    4    3    4    3    2    1    2    3    1    1    1    2    2    1    1
    1    3    2    1    2    3    4    2    1    2    2    1    1    1    2
    2    1    1    1    1    1    2    4    1    1    1    1    1    1    1
    4    2    1    1    1    1    1    2    2    1    1    1    2    2    1
    2    4    3    3    1    1    1    2    2    1    1    1    1    1    2
    3    1    1    1    1    1    1    1    3    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    3    1    1    1    1
    1    1    1    3    2    1    1    1    1    1    2    2    1    1    1
    3    3    4    2    1    1    1    3    4    1    1    1    1    1    1
    1    4    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    2    1    1    1    1    1    1    1    2    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    4    1
    1    1    1    1    1    1    4    3    1    1    1    2    4    2    1
    2    2    1    1    1    1    1    2    1    1    1    1    1    1    1
    1    2    1    1    1    1    1    1    1    2    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    2    1    1    1
    1    1    1    1    2    1    1    1    1    1    1    1    1    2    1
    1    1    1    1    2    2    1    2    3    2    1    1    1    2    3
    1    1    1    1    1    1    1    3    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    2    1    1    1    1    1
    1    1    2    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    3    1    1    1    1    1    1    1    3    2    1
    1    1    2    3    2    1    2    2    1    1    1    1    1    2    1
    1    1    1    1    1    1    1    2    1    1    1    1    1    1    1
    2    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    2    1    1    1    1    1    1    1    2    1    1    1    1
    1    1    1    1    2    1    1    1    1    1    2    2    1    2    4
    2    1    1    1    3    4    1    1    1    1    1    1    1    4    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    2    1    1    1    1    1    1    1    2    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    4    1    1    1    1
    1    1    1    4    3    1    1    1    2    4    3    3    1    1    1
    2    2    1    1    1    1    1    2    3    1    1    1    1    1    1
    1    3    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    3    1    1    1    1    1    1    1    3    2    1    1
    1    1    1    2    2    1    1    1    3    3    4    2    1    2    2
    1    1    1    2    2    1    1    1    1    1    2    4    1    1    1
    1    1    1    1    4    2    1    1    1    1    1    2    2    1    1
    1    2    2    1    2    4    3    2    1    2    3    1    1    1    2
    2    1    1    1    3    2    1    2    3    4    3    4
   -6    2   -4    1    1   -0.002022   -0.000000
   -6    2   -4    2    1    0.000000   -0.000000
   -6    2   -4    3    1    0.000005   -0.000000
   -6    2   -4    4    1   -0.000000   -0.000000
   -6    2   -4    5    1    0.001575    0.000000
   -6    2   -4    6    1   -0.000000   -0.000000
   -6    2   -4    7    1   -0.000000    0.000000
   -6    2   -4    8    1   -0.002737   -0.000000
   -6    2   -4    9    1    0.000000    0.000000
   -6    2   -4    1    2    0.000000    0.000000
   -6    2   -4    2    2    0.016713   -0.000000
   -6    2   -4    3    2   -0.000000    0.000000
   -6    2   -4    4    2    0.000000   -0.000000
   -6    2   -4    5    2    0.000000   -0.000000
   -6    2   -4    6    2   -0.001083   -0.000000
   -6    2   -4    7    2   -0.000000   -0.000000
   -6    2   -4    8    2   -0.000000   -0.000000
   -6    2   -4    9    2    0.000000   -0.000000
   -6    2   -4    1    3   -0.000005    0.000000
   -6    2   -4    2    3    0.000000   -0.000000
   -6    2   -4    3    3    0.012661    0.000000
   -6    2   -4    4    3   -0.000000   -0.000000
   -6    2   -4    5    3   -0.002197   -0.000000
   -6    2   -4    6    3    0.000000   -0.000000
   -6    2   -4    7    3    0.000000    0.000000
   -6    2   -4    8    3   -0.001271    0.000000
   -6    2   -4    9    3   -0.000000    0.000000
   -6    2   -4    1    4    0.000000    0.000000
   -6    2   -4    2    4   -0.000000    0.000000
   -6    2   -4    3    4    0.000000    0.000000
   -6    2   -4    4    4    0.016718    0.000000
   -6    2   -4    5    4    0.000000    0.000000
   -6    2   -4    6    4    0.000000    0.000000
   -6    2   -4    7    4   -0.000000   -0.000000
   -6    2   -4    8    4   -0.000000   -0.000000
   -6    2   -4    9    4    0.001081   -0.000000
   -6    2   -4    1    5    0.001575    0.000000
   -6    2   -4    2    5    0.000000    0.000000
   -6    2   -4    3    5    0.002197   -0.000000
   -6    2   -4    4    5    0.000000    0.000000
   -6    2   -4    5    5   -0.000419    0.000000
   -6    2   -4    6    5   -0.000000    0.000000
   -6    2   -4    7    5   -0.000000   -0.000000
   -6    2   -4    8    5    0.000028    0.000000
   -6    2   -4    9    5   -0.000000    0.000000
   -6    2   -4    1    6    0.000000    0.000000
   -6    2   -4    2    6    0.001083   -0.000000
   -6    2   -4    3    6    0.000000    0.000000
   -6    2   -4    4    6    0.000000   -0.000000
   -6    2   -4    5    6    0.000000   -0.000000
   -6    2   -4    6    6    0.000026   -0.000000
   -6    2   -4    7    6    0.000000   -0.000000
   -6    2   -4    8    6    0.000000   -0.000000
   -6    2   -4    9    6    0.000000   -0.000000
   -6    2   -4    1    7   -0.000000    0.000000
   -6    2   -4    2    7   -0.000000    0.000000
   -6    2   -4    3    7   -0.000000    0.000000
   -6    2   -4    4    7   -0.000000    0.000000
   -6    2   -4    5    7    0.000000    0.000000
   -6    2   -4    6    7   -0.000000    0.000000
   -6    2   -4    7    7   -0.000103   -0.000000
   -6    2   -4    8    7    0.000000    0.000000
   -6    2   -4    9    7    0.000000    0.000000
   -6    2   -4    1    8   -0.002737    0.000000
   -6    2   -4    2    8    0.000000   -0.000000
   -6    2   -4    3    8    0.001271   -0.000000
